****************************************************************************************************

                      REPORT ON HYMOD-GA CALIBRATION RESULT AT GENERATION 100

****************************************************************************************************


                                     GA OBJECTIVE FUNCTION: NSE
----------------------------------------------------------------------------------------------------
     Object: NSE     |      Other: KGE     |      Other: MSE     
        0.754293     |        0.753649     |        1.349032     


                                     NSE (KGE) FOR POOL GAUGES
----------------------------------------------------------------------------------------------------
 SHA                     | BND                     | ORO                     | YRS                     | FOL                     | MKM                     | NHG                     | NML                     | TLG                     | MRC                     | MIL                     | PNF                     | TRM                     | SCC                     | ISB                     
   0.766271 (  0.725107) |   0.848092 (  0.754452) |   0.825454 (  0.907734) |   0.790453 (  0.834230) |   0.798988 (  0.805914) |   0.728719 (  0.837471) |   0.758342 (  0.419029) |   0.712548 (  0.836415) |   0.781849 (  0.736297) |   0.755681 (  0.802926) |   0.721201 (  0.676223) |   0.773793 (  0.696939) |   0.768800 (  0.784275) |   0.703717 (  0.757434) |   0.580480 (  0.730297) 


                                      HYMOD OPTIMAL PARAMETERS
----------------------------------------------------------------------------------------------------
  HRU_Lat       HRU_Lon             Kpet             Kpwp            ETexp                Cmax                B            Alpha               Ks                Lmax               DDF                 Ts                 Tm              Nres             Kres             Velo                Diff
41.410919   -122.098874   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.415245   -122.027171   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.415220   -121.968782   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.411011   -121.902095   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.406250   -121.843750   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.413693   -121.790306   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.432083   -121.746667   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.347338   -122.264132   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.338065   -122.220933   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.341877   -122.155233   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.355678   -122.114704   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.350038   -121.897613   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.348936   -121.843048   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.339560   -121.789573   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.318308   -121.728506   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.307755   -122.256478   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.295876   -122.216349   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.303441   -122.164638   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.311250   -121.815417   1.189552479232   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.288404   -121.769286   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.289655   -121.725882   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.568005   -121.709327   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.569583   -121.682083   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.505833   -121.875833   1.189552479232   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.513580   -121.838157   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.529392   -121.781162   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.537716   -121.722955   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.553481   -121.683175   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.548690   -121.504405   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.551667   -121.496667   1.189552479232   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.487642   -121.842433   2.500000000000   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.496667   -121.811250   1.189552479232   0.001000000000   1.962766941054    405.065037157634   0.690067801485   0.271736813273   0.004726429391    580.023342967044    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.654858   -120.332083   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.645227   -120.308788   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.607024   -120.379405   1.107633295646   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.601839   -120.340801   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.586293   -120.307514   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.460595   -120.349881   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.409071   -120.321901   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.399426   -120.293883   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.319583   -120.875833   1.189552479232   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.326427   -120.854285   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.335077   -120.320142   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.339974   -120.293534   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.321334   -120.240084   1.107633295646   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.307083   -120.875833   1.189552479232   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.282228   -120.842199   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.261984   -120.804371   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.297102   -120.324838   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.295907   -120.282252   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.304848   -120.236814   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.224123   -120.818800   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.215790   -120.787321   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.208397   -120.743782   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.186250   -120.815417   1.189552479232   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.167518   -120.782919   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.943609   -121.078327   1.107633295646   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.959867   -121.025853   1.107633295646   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.960896   -120.988703   1.107633295646   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.922500   -121.130000   1.107633295646   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.926427   -121.092479   1.107633295646   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.933029   -121.041655   2.500000000000   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.936250   -120.988333   1.189552479232   0.206114564420   1.990000000000   1000.000000000000   1.990000000000   0.049214144281   0.032016766359    204.515011145042    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.440417   -122.176667   1.189552479232   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.393333   -122.250833   1.189552479232   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.394227   -122.217040   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.404523   -122.165281   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.366464   -122.210029   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.369610   -122.173012   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.526253   -121.526186   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.514157   -121.478267   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.447500   -121.565417   1.107633295646   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.477336   -121.531722   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.482063   -121.484167   2.500000000000   0.077997142139   0.010000000000   1000.000000000000   1.176431403951   0.621868760158   0.000050000000   2000.000000000000    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.375833   -123.014167   1.189552479232   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
40.366310   -123.017143   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.205243   -122.381012   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.207665   -122.346016   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.218333   -122.298750   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.181760   -122.380930   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.174362   -122.349483   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.131899   -122.319357   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.145064   -122.279970   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.140661   -122.223567   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.129781   -122.175912   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.107891   -122.383910   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.090667   -122.339009   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.093750   -122.281250   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.095527   -122.220897   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
41.109106   -122.171170   2.500000000000   0.035837843218   1.858356541973   1000.000000000000   0.530921205672   0.014991483747   0.107204068139    101.775316227325    3.300361855614     0.000000000000     0.000000000000   19.650402619806   0.848672069189   3.567348578047   3053.358568648509
